TARGETID,RA,DEC,Z,SPECTYPE,EBV,EBV_ERR,MAD,SIXMICRON_LUM,L6_Z_MATCH_BIN,144_LUM,EDR?,JName,ra_x,dec_x,yAperMag3,j_1AperMag3,hAperMag3,kAperMag3,yAperMag3Err,j_1AperMag3Err,hAperMag3Err,kAperMag3Err,sourceID,mode,epoch,mergedClass,angDist,JName_x,ra_xa,dec_xa,yAperMag3_x,j_1AperMag3_x,hAperMag3_x,kAperMag3_x,yAperMag3Err_x,j_1AperMag3Err_x,hAperMag3Err_x,kAperMag3Err_x,sourceID_x,mode_x,epoch_x,mergedClass_x,angDist_x,objID,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,f_objID,Qual,Epoch_xa,Ns,Nd,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist_xa,AllWISE,RAJ2000_x,DEJ2000_x,eeMaj,eeMin,eePA,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,ID,ccf,ex,var,qph,pmRA,e_pmRA,pmDE,e_pmDE,d2M,angDist_xb,RAJ2000_xa,DEJ2000_xa,name,objid_x,phID,Cat,RAfdeg,DEfdeg,FUVexp,NUVexp,GLON,GLAT,tile,img,sv,r.fov,Obs,b,E(B-V),Sp?,chkf,FUVmag,e_FUVmag,NUVmag,e_NUVmag,FUV.a,e_FUV.a,NUV.a,e_NUV.a,FUV.4,e_FUV.4,NUV.4,e_NUV.4,FUV.6,e_FUV.6,NUV.6,e_NUV.6,Fafl,Nafl,Fexf,Nexf,Fflux,e_Fflux,Nflux,e_Nflux,FXpos,FYpos,NXpos,NYpos,Fima,Nima,Fr,Nr,nS/G,fS/G,nell,fell,nPA,e_nPA,fPA,e_fPA,Fnr,F3r,Nar,Narms,Nbrms,Far,Farms,Fbrms,w_NUV,w_FUV,Prob,Sep,Nerr,Ferr,Ierr,Nperr,Fperr,CV,G,N,primid,groupid,Gd,Nd_x,primidd,groupidd,grouptot,OName,Size,angDist_xc
39628491381015798,193.66830694228364,30.46981011857696,1.4966036287849336,QSO,0.02575762371936574,0.0,7.589666552174703E-5,45.290268934027885,,0.0,true,J125440.40+302811.3,193.668365,30.469821,18.889,18.521,17.74,17.439,0.061,0.075,0.07,0.09,433794911712,2,2010.1414,1,0.18434,J125440.40+302811.3,193.668365,30.469821,18.889,18.521,17.74,17.439,0.061,0.075,0.07,0.09,433794911712,2,2010.1414,1,0.18434,144561936683894372,193.66830681,30.46981011,0.009,0.007,0.0,436527256,52,56246.72528935,10,58,19.7059,0.0313,20.0774,0.0842,115000,19.8309,0.0201,19.9372,0.0358,115000,19.5825,0.022,19.6986,0.0405,115000,19.6415,0.0328,19.7011,0.0571,115000,19.6416,0.0606,19.6397,0.0534,115000,4.12E-4,J125440.35+302811.9,193.6681378,30.4699943,0.1251,0.1148,11.2,15.933,14.809,12.065,8.935,,,,0.049,0.063,0.275,,,,,1930130201351050068,0000,0,00nn,AABU,0,407,0,445,,0.845661,193.668341,30.470266,GALEX J125440.4+302812,6374891646442537250,6374891646441488384,AIS,193.881057,30.962398,105.0,203.5,111.1482,86.5837,50113,1697,53,0.525011,true,1,0.0116,0,0,,,21.2951,0.1967,,,1.2151,0.1967,,,1.3923,0.1899,,,1.1264,0.2257,0,0,0,0,,,11.0142,1.99447,,,2360.4,737.44,,6.959,,0.003,0.9753,0.0,0.1638,,37.87,30.16,,,0.0,109.267,3.50566,8.21E-4,6.87E-4,,,,173.8,69.0,,,0.81,,,0.32,,C,1,2,6374891646442536960,6374891646442537250+6374891670064862167,1,2,6374891646442536960,6374891646442537250+6374891670064862167,6374891646442537250+6374891670064862167,N,0.0,1.643282
39628491393599888,194.58844709923517,30.427977457682722,1.0908695526854615,QSO,-0.059264482597052526,0.0,4.970157407482153E-5,44.792182765000796,,0.0,true,J125821.23+302540.9,194.588461,30.428041,20.039,19.896,,18.324,0.167,0.26,,0.212,433794906576,1,2010.1414,-1,0.232676,J125821.23+302540.9,194.588461,30.428041,20.039,19.896,,18.324,0.167,0.26,,0.212,433794906576,1,2010.1414,-1,0.232676,144511945884864124,194.58844945,30.4279764,0.02,0.008,90.0,436527248,52,56424.14320602,5,56,20.6681,0.0549,20.7446,0.1107,115000,20.2579,0.0503,20.3476,0.0591,115000,20.3265,0.0402,20.4302,0.0604,115000,20.4984,0.0801,20.7165,0.1171,115000,20.1623,0.0067,19.8807,0.2258,115000,0.008231,J125821.21+302540.5,194.5884143,30.4279382,0.1995,0.1817,13.5,16.597,15.266,11.96,8.7,,,,0.084,0.086,0.28,,,,,1947130201351035811,0000,0,1nnn,AABU,390,681,466,742,,0.174095,194.588981,30.427841,GALEX J125821.3+302540,6374891675435668764,6374891675432517632,AIS,194.40835,29.929051,105.0,197.8,98.6669,86.369,50113,2561,80,0.52266,true,3,0.0095,0,0,21.4384,0.3487,20.5643,0.1476,2.6184,0.3487,0.4843,0.1476,2.6531,0.36,0.7682,0.1298,2.6929,0.4206,0.5147,0.1434,0,17,0,0,9.65233,3.09882,21.5913,2.93497,1541.68,3110.31,1540.85,3109.56,7.868,14.386,0.003,0.006,0.88,0.9706,0.1971,0.4459,66.24,75.36,-16.65,-16.57,16.6633,2.60688,3.5,0.001292,0.001037,3.5,7.37E-4,4.08E-4,180.8,105.9,0.405,1.78,0.91,1.34,1.34,0.35,0.23,C,1,2,6374891675435668480,6374891675435668764+6374891645370892883,1,2,6374891675435668480,6374891675435668764+6374891645370892883,6374891675435668764+6374891645370892883,N,0.0,1.72891
39628492232458504,252.3578927562786,30.59160506503899,0.9904545892197801,QSO,-0.1286695659425499,0.038632018772882054,1.8655190603798248E-5,45.71156425066916,,1.725109442123875E24,true,J164925.89+303529.8,252.357908,30.591613,17.493,16.855,16.759,15.824,0.017,0.016,0.029,0.025,433794608875,1,2008.4934,-1,0.055334,J164925.89+303529.8,252.357908,30.591613,17.493,16.855,16.759,15.824,0.017,0.016,0.029,0.025,433794608875,1,2008.4934,-1,0.055334,144712523578970520,252.35789146,30.59160569,0.006,0.005,0.0,436527256,52,55962.04912037,5,66,18.2835,0.0095,18.3605,0.0094,115000,18.1282,0.0072,18.2118,0.0073,115000,18.1781,0.0054,18.2615,0.0127,115000,18.0673,0.0122,18.1687,0.0157,115000,18.053,0.0189,18.1866,0.0509,115000,0.004604,J164925.89+303529.8,252.3579073,30.5916122,0.0443,0.0426,118.3,14.059,12.625,9.655,7.243,,,,0.026,0.024,0.04,0.093,,,,2521130201351048199,0000,0,0110,AAAA,-185,64,-196,69,,0.051898,252.358059,30.591413,GALEX J164925.9+303529,6371478754835826646,6371478754832678912,AIS,251.998605,30.739737,111.0,207.0,51.8154,38.3822,50016,1473,46,0.342924,true,3,0.0371,0,0,21.4692,0.3713,18.711,0.0464,2.6493,0.3713,-1.369,0.0464,2.7537,0.3918,-1.2717,0.0475,2.7436,0.51,-1.3745,0.0476,0,0,0,0,9.38215,3.20736,119.013,5.08921,1179.5,1588.49,1180.14,1587.97,7.445,3.888,0.003,0.002,0.9938,0.9725,0.1651,0.3735,65.71,69.51,-29.87,-29.76,12.8417,1.8149,3.5,9.77E-4,8.15E-4,3.5,6.59E-4,4.12E-4,171.1,111.2,0.639,1.07,0.48,1.4,1.11,0.07,0.25,C,0,1,6371478754835826688,6371478754835826646,0,1,6371478754835826688,6371478754835826646,6371478754835826646,N,0.0,0.861011
39628492232458610,252.36315056149087,30.409833862578605,1.5598162756509388,QSO,0.156195292545376,0.06952647909101406,4.710998742785479E-5,45.17585849178438,,0.0,true,J164927.16+302435.4,252.363171,30.409838,19.368,18.898,18.185,17.776,0.074,0.069,0.098,0.122,433794818116,1,2007.8239,-1,0.065453,J164927.16+302435.4,252.363171,30.409838,19.368,18.898,18.185,17.776,0.074,0.069,0.098,0.122,433794818116,1,2007.8239,-1,0.065453,144492523631642369,252.36314971,30.40983568,0.007,0.005,0.0,436527256,52,55983.08564815,5,72,20.2517,0.0227,20.3322,0.0315,115000,20.0168,0.0273,20.1161,0.036,115000,19.7097,0.0144,19.8008,0.0178,115000,19.6794,0.0348,19.7777,0.057,115000,19.587,0.0391,19.6489,0.0752,115000,0.007057,J164927.15+302435.7,252.3631622,30.4099293,0.1071,0.0984,177.2,16.128,14.667,11.992,8.521,,,,0.048,0.047,0.26,,,,,2521130201351029882,0000,0,00nn,AABU,-103,378,-344,413,,0.345369,252.363043,30.409986,GALEX J164927.1+302435,6371478754833728459,6371478754832678912,AIS,251.998605,30.739737,111.0,207.0,51.5902,38.3402,50016,1473,46,0.455177,true,1,0.0393,0,0,,,21.9397,0.2923,,,1.8597,0.2923,,,1.6619,0.2251,,,1.8659,0.434,0,0,0,0,,,6.08323,1.63705,,,1168.43,1152.56,,6.475,,0.003,0.9817,0.0,0.1628,,-83.47,-82.69,,,8.87498,5.84261,3.5,6.75E-4,5.65E-4,,,,171.1,106.8,,,0.83,,,0.33,,C,0,1,6371478754833728512,6371478754833728459,0,1,6371478754833728512,6371478754833728459,6371478754833728459,N,0.0,0.639227
39628492240846949,252.9288843655129,30.538831036701744,1.5075842628450367,QSO,-0.056058606482175366,0.009124897577530261,2.711665017179374E-5,45.601610419802235,,0.0,true,J165142.93+303219.8,252.928897,30.538841,18.38,17.595,17.116,16.748,0.03,0.025,0.035,0.05,433794666095,1,2008.2559,-1,0.052918,J165142.93+303219.8,252.928897,30.538841,18.38,17.595,17.116,16.748,0.03,0.025,0.035,0.05,433794666095,1,2008.2559,-1,0.052918,144642529288627209,252.92888334,30.53883251,0.027,0.006,0.0,436527256,52,56016.34452546,10,60,19.2619,0.0188,19.1266,0.0508,115000,18.9618,0.018,19.079,0.0253,115000,18.6004,0.0092,18.7595,0.0283,115000,18.7519,0.0138,18.8279,0.0317,115000,18.8232,0.0221,19.0048,0.0515,115000,0.006184,J165142.93+303219.6,252.9288837,30.538791,0.0838,0.0804,21.4,15.544,14.135,11.132,8.743,,,,0.041,0.039,0.107,0.357,,,,2521130201351050859,0000,0,nnnn,AAAC,,,,,,0.144145,252.928736,30.538792,GALEX J165142.8+303219,6371478759128696786,6371478759127646208,AIS,253.021257,30.706087,112.0,224.0,51.8809,37.8907,50016,1601,50,0.185275,true,1,0.0368,0,0,,,19.9058,0.085,,,-0.1742,0.085,,,-0.0729,0.0852,,,-0.1918,0.0925,0,0,0,3,,,39.5984,3.10078,,,2122.17,1470.18,,4.257,,0.002,0.986,0.0,0.1269,,5.32,13.55,,,7.98391,3.25949,3.5,8.33E-4,7.28E-4,,,,168.6,101.8,,,0.52,,,0.12,,C,0,1,6371478759128696832,6371478759128696786,0,1,6371478759128696832,6371478759128696786,6371478759128696786,N,0.0,0.480387
39628492245046614,253.49793851215932,30.491719567533654,2.0203998602315005,QSO,-0.014588253213655367,0.10784979577612579,7.917698634447616E-5,45.533155688631396,,0.0,true,J165359.50+302930.3,253.497945,30.491764,18.593,18.545,18.028,17.27,0.038,0.068,0.079,0.075,433794855483,1,2008.5201,-1,0.161065,J165359.50+302930.3,253.497945,30.491764,18.593,18.545,18.028,17.27,0.038,0.068,0.079,0.075,433794855483,1,2008.5201,-1,0.161065,144592534979480695,253.49792678,30.49173334,0.013,0.007,0.0,436527256,52,55758.87226852,5,75,19.4888,0.0159,19.5731,0.0238,115000,19.4741,0.0244,19.5359,0.015,115000,19.389,0.0201,19.4784,0.0236,115000,19.1983,0.0173,19.2455,0.0286,115000,19.298,0.0367,19.371,0.0699,115000,0.061505,J165359.52+302930.0,253.4980257,30.49167,0.1329,0.1209,179.7,16.215,15.025,12.041,8.657,,,,0.055,0.06,0.307,,,,,2539130201351043592,0000,0,00nn,AABU,-122,496,184,543,,0.32389,253.498166,30.49155,GALEX J165359.5+302929,6371478759128696482,6371478759127646208,AIS,253.021257,30.706087,112.0,224.0,51.9551,37.4014,50016,1601,50,0.46318,true,1,0.0352,0,0,,,20.9709,0.1576,,,0.8909,0.1576,,,0.89,0.1337,,,1.0629,0.2105,0,17,0,3,,,14.8473,2.15408,,,944.61,1358.75,,11.173,,0.005,0.9828,0.0,0.3797,,51.95,53.63,,,11.3972,0.468174,3.5,0.001006,6.24E-4,,,,186.0,114.3,,,0.67,,,0.26,,C,0,1,6371478759128696832,6371478759128696482,0,1,6371478759128696832,6371478759128696482,6371478759128696482,N,0.0,0.932154
39628495797617063,138.80222671936593,30.837493408785118,1.9936660133621968,QSO,-0.011468238064699987,0.003301299324855384,4.390344539327481E-5,46.094327103760094,,2.5025200061675454E25,true,J091512.54+305015.0,138.802286,30.837527,17.69,17.487,17.125,16.515,0.028,0.019,0.047,0.051,433794350939,1,2008.309,-1,0.219385,J091512.54+305015.0,138.802286,30.837527,17.69,17.487,17.125,16.515,0.028,0.019,0.047,0.051,433794350939,1,2008.309,-1,0.219385,145001388022765595,138.8022276,30.83749334,0.008,0.003,0.0,436527256,52,56117.26560185,5,71,18.9747,0.0138,18.9943,0.0554,115000,18.5944,0.0084,18.6598,0.0184,115000,18.4449,0.0124,18.5067,0.0108,115000,18.2763,0.0101,18.395,0.0162,115000,18.3247,0.0121,18.4589,0.0251,115000,0.002733,J091512.52+305015.0,138.802204,30.8375015,0.0902,0.0845,4.2,15.429,14.15,10.696,8.434,,,,0.041,0.044,0.097,,,,,1391130201351060267,0000,0,000n,AAAU,170,297,-427,321,,0.076027,138.802415,30.837626,GALEX J091512.5+305015,6378445139174492213,6378445139173441536,AIS,138.598257,30.85736,109.0,109.0,194.8921,43.0229,50214,1953,61,0.176385,true,1,0.0204,0,0,,,21.5856,0.3316,,,1.5056,0.3316,,,1.4251,0.2949,,,1.3894,0.473,0,0,0,0,,,8.42877,2.57364,,,1864.02,2246.49,,8.109,,0.003,0.9806,0.0,0.2836,,24.63,22.2,,,0.0,108.131,3.5,6.67E-4,4.78E-4,,,,83.9,97.9,,,0.91,,,0.35,,V,1,2,6378445139174492160,6378445139174492213+6378445139208047284,1,2,6378445139174492160,6378445139174492213+6378445139208047284,6378445139174492213+6378445139208047284,N,0.0,0.751928
39628495806006314,139.41796623312564,30.81629738968941,0.8647742686356348,QSO,0.18339593693993161,0.0,3.688274787676208E-5,45.50242968144945,,1.701757154472302E24,true,J091740.32+304858.7,139.418005,30.816315,18.885,17.828,17.487,16.368,0.039,0.024,0.064,0.039,433794376040,1,2008.5195,1,0.135655,J091740.32+304858.7,139.418005,30.816315,18.885,17.828,17.487,16.368,0.039,0.024,0.064,0.039,433794376040,1,2008.5195,1,0.135655,144981394179570181,139.41797031,30.81629954,0.025,0.01,0.0,436527248,52,56198.73555556,5,68,20.1893,0.0259,20.2088,0.0502,115000,19.9604,0.017,19.9165,0.0452,115000,19.8252,0.0177,19.8186,0.0292,16892216,19.509,0.0177,19.4855,0.0399,115000,19.4728,0.0471,19.4551,0.1032,115000,0.014792,J091740.31+304858.8,139.4179765,30.8163341,0.0501,0.0499,135.0,14.246,12.828,9.682,7.502,,,,0.029,0.026,0.049,0.143,,,,1391130201351054917,0000,0,001n,AAAB,118,282,305,188,,0.136014,139.418014,30.816204,GALEX J091740.3+304858,6378445139208047208,6378445139206995968,AIS,138.81178,30.698667,96.0,96.0,195.0427,43.5405,50214,1954,61,0.534055,true,1,0.0202,0,0,,,21.8766,0.3905,,,1.7966,0.3905,,,1.7857,0.3884,,,2.3972,1.1456,0,0,0,0,,,6.44696,2.31831,,,595.13,2198.88,,4.705,,0.002,0.9806,0.0,0.1693,,53.87,50.37,,,0.0,130.854,3.5,5.39E-4,4.47E-4,,,,80.1,60.8,,,1.03,,,0.4,,V,0,1,6378445139208047616,6378445139208047208,0,1,6378445139208047616,6378445139208047208,6378445139208047208,N,0.0,0.36904
39628495839562336,141.83556115485732,30.844267477949227,0.5666635291354513,QSO,0.030966148390768056,0.0055085020018588735,1.4387329636696206E-5,44.43757388901469,2,0.0,true,J092720.55+305039.4,141.835631,30.844299,18.533,18.653,17.773,17.007,0.031,0.051,0.075,0.069,433794358517,1,2008.7754,1,0.243528,J092720.55+305039.4,141.835631,30.844299,18.533,18.653,17.773,17.007,0.031,0.051,0.075,0.069,433794358517,1,2008.7754,1,0.243528,145011418356203689,141.8355638,30.84426387,0.009,0.006,90.0,436527256,52,56175.70166667,5,54,19.943,0.0546,19.8945,0.0644,115000,19.9038,0.0523,19.9104,0.09,115000,19.9138,0.0228,19.8738,0.0475,115000,19.8924,0.0273,20.0173,0.0466,115000,19.6438,0.0576,19.5767,0.0644,115000,0.015348,J092720.57+305038.7,141.8357391,30.8440957,0.0749,0.0714,10.8,15.027,13.936,11.067,8.79,,,,0.035,0.038,0.136,0.46,,,,1426130201351063269,0000,0,00nn,AABC,-47,224,159,238,,0.827652,141.835825,30.843996,GALEX J092720.5+305038,6378445265878124889,6378445265874976768,AIS,141.962835,30.929479,208.0,214.0,195.463,45.5951,50214,1633,51,0.138521,true,3,0.0194,0,0,20.4633,0.1635,20.0755,0.1166,1.6433,0.1635,-0.0045,0.1166,1.8091,0.176,0.1653,0.1124,1.6772,0.1739,-0.0315,0.1236,0,153,0,0,23.6963,3.56761,33.8676,3.63626,2187.41,1706.67,2187.67,1706.3,12.311,12.253,0.005,0.005,0.9547,0.1437,0.2913,0.3421,51.67,50.19,44.85,44.82,13.039,3.47113,3.5,0.001076,7.63E-4,3.5,0.001055,6.94E-4,129.3,194.3,0.995,0.08,0.62,0.87,0.78,0.23,0.12,C,0,1,6378445265878124544,6378445265878124889,0,1,6378445265878124544,6378445265878124889,6378445265878124889,N,0.0,1.271358
39628496577761220,192.98118983121867,30.679346545162947,1.8734856331256275,QSO,-0.01016630046148892,0.006461445825119244,2.5503275080648614E-5,45.4433216706928,,0.0,true,J125155.48+304045.6,192.98118,30.679343,19.213,19.042,18.558,17.92,0.065,0.098,0.15,0.128,433794726266,1,2010.2039,-1,0.033162,J125155.48+304045.6,192.98118,30.679343,19.213,19.042,18.558,17.92,0.065,0.098,0.15,0.128,433794726266,1,2010.2039,-1,0.033162,144811929811905835,192.98118866,30.67934304,0.008,0.006,0.0,436527248,52,56125.36184028,5,74,19.8412,0.0177,19.9575,0.0263,115000,19.8492,0.0246,19.9344,0.0343,115000,19.6835,0.0179,19.7926,0.0227,115000,19.7386,0.0303,19.8417,0.0641,115000,19.6112,0.0343,19.5555,0.0726,115000,0.013129,J125155.59+304044.5,192.9816465,30.6790434,0.163,0.153,14.7,16.263,15.342,11.949,9.175,,,,0.059,0.099,0.287,,,,,1930130201351044974,0000,0,0nnn,AABU,-609,588,-685,625,,1.786157,192.981136,30.679134,GALEX J125155.4+304044,6374891647516279576,6374891647515230208,AIS,192.830738,31.063202,112.0,206.65,121.2409,86.4475,50113,1729,54,0.405182,true,1,0.0151,0,0,,,21.4437,0.2124,,,1.3637,0.2124,,,1.4571,0.2063,,,1.4748,0.3111,0,0,0,0,,,9.60576,1.87856,,,1648.19,978.53,,7.394,,0.003,0.9829,0.0,0.25,,14.32,12.92,,,9.47375,3.79632,3.5,7.61E-4,5.71E-4,,,,163.3,87.3,,,0.78,,,0.31,,C,0,1,6374891647516279808,6374891647516279576,0,1,6374891647516279808,6374891647516279576,6374891647516279576,N,0.0,0.784045
39628496581952222,193.10417049497536,30.734859066236165,2.028142830863226,QSO,-0.03461881385659327,0.05053424365771208,6.057117703472402E-5,45.57888226753347,,0.0,true,J125224.99+304405.5,193.104163,30.734865,19.909,19.613,,,0.156,0.225,,,433794496660,1,2010.1414,-1,0.031566,J125224.99+304405.5,193.104163,30.734865,19.909,19.613,,,0.156,0.225,,,433794496660,1,2010.1414,-1,0.031566,144881931041542428,193.10417067,30.73486076,0.014,0.011,0.0,436527232,52,56105.553125,5,60,20.8616,0.0446,20.9122,0.0524,115000,20.7152,0.035,20.7598,0.0471,115000,20.6227,0.0262,20.6578,0.079,115000,20.3043,0.0462,20.3834,0.0811,115000,19.5981,0.45,19.7306,0.2621,115000,0.006122,J125224.95+304405.1,193.103999,30.7347553,0.303,0.2745,15.8,17.11,15.801,12.541,8.72,,,,0.114,0.135,0.442,,,,,1930130201351045243,0000,0,nnnn,BBCU,-3,1138,608,1240,,0.648961,193.104193,30.734935,GALEX J125225.0+304405,6374891647516279861,6374891647515230208,AIS,192.830738,31.063202,112.0,206.65,119.5901,86.387,50113,1729,54,0.403506,true,1,0.0164,0,0,,,22.3722,0.3962,,,2.2922,0.3962,,,2.1458,0.3214,,,2.4049,0.6871,0,0,0,0,,,4.08426,1.48988,,,1394.49,1112.9,,8.469,,0.004,0.9825,0.0,0.1485,,-31.2,-34.74,,,0.0,112.182,3.5,6.39E-4,5.44E-4,,,,162.3,90.5,,,1.22,,,0.48,,C,0,1,6374891647516279808,6374891647516279861,0,1,6374891647516279808,6374891647516279861,6374891647516279861,N,0.0,0.282494
39628496581952301,193.10841247167562,30.656389604307677,1.214507640720601,QSO,0.06406752676631089,0.0,2.9820273779831653E-5,45.530057020209455,2,0.0,true,J125226.01+303923.0,193.108408,30.656396,19.085,18.66,18.176,17.518,0.079,0.092,0.086,0.099,433794714701,1,2010.1414,-1,0.027006,J125226.01+303923.0,193.108408,30.656396,19.085,18.66,18.176,17.518,0.079,0.092,0.086,0.099,433794714701,1,2010.1414,-1,0.027006,144781931084148240,193.10840534,30.65638793,0.006,0.005,0.0,436527256,52,56117.91519676,5,83,19.6815,0.0203,19.7896,0.0318,115000,19.5149,0.0127,19.6217,0.0179,115000,19.4771,0.0165,19.5366,0.022,115000,19.5461,0.023,19.6466,0.0239,115000,19.5156,0.0391,19.6115,0.0668,115000,0.022894,J125226.04+303923.1,193.1085254,30.6564286,0.1131,0.1044,15.1,15.788,14.514,11.522,8.444,,,,0.047,0.053,0.192,,,,,1930130201351044897,0000,0,01nn,AABU,-124,362,424,392,,0.376802,193.108645,30.656244,GALEX J125226.0+303922,6374891647516279469,6374891647515230208,AIS,192.830738,31.063202,112.0,206.65,119.4511,86.4653,50113,1729,54,0.471727,true,1,0.0164,0,0,,,20.3547,0.1159,,,0.2747,0.1159,,,0.3988,0.1141,,,0.2518,0.1265,0,0,0,0,,,26.1899,2.79576,,,1384.86,924.05,,4.756,,0.002,0.9818,0.0,0.1615,,40.82,35.0,,,11.9769,54.0779,3.5,9.09E-4,7.62E-4,,,,163.5,86.8,,,0.58,,,0.18,,C,0,1,6374891647516279808,6374891647516279469,0,1,6374891647516279808,6374891647516279469,6374891647516279469,N,0.0,0.890077
39628496586150276,193.59641896052793,30.83849087136485,2.016429599221441,QSO,0.0017456418988117672,0.014996006738539834,4.035869929846976E-5,46.039869018431816,,0.0,true,J125423.15+305018.6,193.5965,30.838519,17.838,17.683,17.287,16.806,0.023,0.033,0.042,0.049,433794535560,1,2010.1414,-1,0.269928,J125423.15+305018.6,193.5965,30.838519,17.838,17.683,17.287,16.806,0.023,0.033,0.042,0.049,433794535560,1,2010.1414,-1,0.269928,145001935965156755,193.59642018,30.83848985,0.008,0.003,90.0,436527256,52,56150.35184028,10,71,18.6051,0.0215,18.653,0.0227,115000,18.5804,0.0075,18.6387,0.0143,115000,18.3854,0.0173,18.5002,0.014,115000,18.2983,0.0208,18.3705,0.0235,115000,18.3433,0.0198,18.4017,0.0604,115000,0.005266,J125423.13+305018.5,193.5963989,30.8384769,0.1008,0.0922,14.7,15.722,14.467,10.945,8.492,,,,0.044,0.048,0.11,0.313,,,,1930130201351052704,0000,0,110n,AABB,118,327,310,356,,0.079731,193.596572,30.838421,GALEX J125423.1+305018,6374891646444636181,6374891646441488384,AIS,193.881057,30.962398,105.0,203.5,113.248,86.2342,50113,1697,53,0.273784,true,3,0.0142,0,0,20.413,0.2195,19.9709,0.0885,1.5931,0.2195,-0.1091,0.0885,1.5998,0.2208,-0.1222,0.0828,1.4816,0.2192,-0.1007,0.0998,0,0,0,0,24.8189,5.01542,37.2927,3.03964,2506.74,1621.74,2506.61,1621.37,4.148,3.751,0.002,0.002,0.9835,0.9997,0.1007,0.1743,3.26,-0.24,-73.39,-73.51,6.51015,2.12909,3.5,7.73E-4,6.96E-4,3.5,6.88E-4,5.68E-4,169.6,88.3,0.717,0.55,0.51,0.82,0.68,0.1,0.11,C,0,1,6374891646444636160,6374891646444636181,0,1,6374891646444636160,6374891646444636181,6374891646444636181,N,0.0,0.535685
39628496598729698,194.28162268507435,30.65189528981542,2.0877420165742557,QSO,-0.2956190053303017,0.07151867120997234,7.943763554479757E-5,45.728041799587295,,0.0,true,J125707.60+303906.8,194.281672,30.651913,19.345,19.332,18.593,17.898,0.089,0.165,0.151,0.151,433794710002,1,2010.1414,-1,0.16557,J125707.60+303906.8,194.281672,30.651913,19.345,19.332,18.593,17.898,0.089,0.165,0.151,0.151,433794710002,1,2010.1414,-1,0.16557,144781942816352929,194.28162915,30.65189334,0.022,0.013,0.0,436527104,52,56142.66376157,5,60,19.9521,0.0351,19.9847,0.043,115000,20.0353,0.0303,20.0136,0.046,115000,19.8613,0.0288,19.7703,0.0311,16892216,19.6344,0.0313,19.7055,0.0283,115000,19.6519,0.0959,19.6616,0.1089,115000,0.021217,J125707.58+303906.6,194.2815913,30.6518559,0.1995,0.1793,16.6,16.583,15.697,12.17,8.56,,,,0.073,0.108,0.278,,,,,1947130201351044074,0000,0,0nnn,AABU,-328,716,-373,779,,0.171967,194.281773,30.651594,GALEX J125707.6+303905,6374891646442538002,6374891646441488384,AIS,193.881057,30.962398,105.0,203.5,103.8045,86.2631,50113,1697,53,0.463739,true,1,0.013,0,0,,,21.1328,0.1841,,,1.0528,0.1841,,,1.263,0.1893,,,1.1168,0.2372,0,0,0,0,,,12.7897,2.16787,,,1093.0,1173.71,,7.81,,0.003,0.9624,0.0,0.3429,,49.11,49.82,,,10.9849,3.07408,3.5,9.42E-4,6.19E-4,,,,162.3,84.1,,,0.81,,,0.32,,C,0,1,6374891646442537984,6374891646442538002,0,1,6374891646442537984,6374891646442538002,6374891646442538002,N,0.0,1.181513
